City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,peniche,39.3558,-9.3811,18.03,94,41,4.13,PT,1699827507
290,crane,31.3974,-102.3501,15.53,66,100,4.14,US,1699827508
291,tamanrasset,22.785,5.5228,17.95,15,0,4.12,DZ,1699827253
292,tiksi,71.6872,128.8694,-15.83,89,100,6.84,RU,1699827509
293,muntok,-2.0667,105.1833,25.83,85,87,1.82,ID,1699827509
294,debre werk',10.6667,38.1667,13.56,63,86,0.55,ET,1699827509
295,coxen hole,16.3244,-86.5366,26.6,89,40,4.12,HN,1699827510
296,verkh-chebula,56.0308,87.6218,1.5,98,100,3.14,RU,1699827510
297,port lincoln,-34.7333,135.8667,14.9,73,88,5.49,AU,1699827511
298,chahuites,16.2833,-94.1833,31.76,55,22,5.28,MX,1699827511
299,archangelos,36.2149,28.1149,19.06,77,70,0.9,GR,1699827512
300,pontes e lacerda,-15.2261,-59.3353,32.67,42,95,3.48,BR,1699827512
301,gizo,-8.103,156.8419,27.73,75,91,5.22,SB,1699827512
302,college,64.8569,-147.8028,-7.03,87,100,1.54,US,1699827345
303,saudarkrokur,65.7461,-19.6394,0.22,57,100,2.33,IS,1699827513
304,ascension,30.2169,-90.9001,24.0,74,0,2.73,US,1699827514
305,gereshk,31.8209,64.5701,14.36,32,11,2.43,AF,1699827514
306,wotje,9.4543,170.2367,28.13,81,100,7.66,MH,1699827514
307,al ghayzah,16.2079,52.176,26.64,69,0,1.43,YE,1699827515
308,trinidad,-14.8333,-64.9,36.99,41,40,3.6,BO,1699827515
309,sikonge,-5.6333,32.7667,21.3,65,43,1.9,TZ,1699827515
310,juan l. lacaze,-34.4333,-57.4167,18.44,63,53,10.74,UY,1699827516
311,ha'il,27.5219,41.6907,20.01,40,0,0.0,SA,1699827516
312,priozersk,61.0393,30.1291,3.33,87,100,8.64,RU,1699827517
313,mezhdurechenskiy,59.6,65.9333,-1.93,95,24,2.04,RU,1699827517
314,grootfontein,-19.5667,18.1167,24.8,39,66,3.02,NA,1699827517
315,olutanga,7.3106,122.8464,27.39,79,4,2.41,PH,1699827518
316,bonthe,7.5264,-12.505,26.54,84,69,2.68,SL,1699827223
317,la ronge,55.1001,-105.2842,3.14,65,20,5.14,CA,1699827518
318,mulanje,-16.0316,35.5,23.49,69,5,1.29,MW,1699827519
319,miri,4.4148,114.0089,25.08,94,40,2.06,MY,1699827519
320,chiang mai,18.75,99.0,24.04,94,20,0.0,TH,1699827520
321,acarau,-2.8856,-40.12,26.54,74,0,6.96,BR,1699827520
322,vilyuchinsk,52.9306,158.4028,-2.26,77,43,3.22,RU,1699827521
323,megion,61.0296,76.1136,0.01,95,100,3.99,RU,1699827521
324,volokolamsk,56.0336,35.9694,6.85,94,100,3.85,RU,1699827521
325,jaisalmer,26.9147,70.9181,21.54,32,53,3.27,IN,1699827246
326,sanctuary point,-35.1114,150.629,17.33,63,96,4.13,AU,1699827522
327,choix,26.7092,-108.3219,29.4,34,16,2.73,MX,1699827522
328,khash,28.2211,61.2158,14.39,29,99,1.4,IR,1699827523
329,labrador city,52.9463,-66.9114,-6.05,79,100,4.63,CA,1699827523
330,fauske,67.2588,15.3918,-1.24,80,26,3.97,NO,1699827523
331,belidzhi,41.8918,48.4125,14.9,53,18,2.08,RU,1699827524
332,east ballina,-28.8667,153.5833,26.0,74,16,3.21,AU,1699827524
333,nelson bay,-32.7167,152.15,21.17,74,91,2.68,AU,1699827358
334,chizhou,30.6578,117.4831,3.77,74,55,2.43,CN,1699827525
335,nizamabad,18.6667,78.1167,20.89,65,50,1.53,IN,1699827526
336,rosarito,32.3333,-117.0333,27.73,32,1,1.25,MX,1699827306
337,aksuat,48.7167,83.7,2.02,74,100,2.72,KZ,1699827527
338,lourdes,43.1,-0.05,11.71,82,0,2.57,FR,1699827410
339,fria,10.4167,-13.5833,26.23,93,72,0.78,GN,1699827528
340,minas de marcona,-15.2119,-75.1103,15.68,85,85,6.77,PE,1699827528
341,cabo san lucas,22.8909,-109.9124,30.34,60,20,4.63,MX,1699827352
342,sao joaquim,-28.2939,-49.9317,17.26,99,97,1.66,BR,1699827529
343,wynyard,-41.0,145.7167,12.88,54,34,5.24,AU,1699827529
344,sao gabriel da cachoeira,-0.1303,-67.0892,28.39,72,99,0.69,BR,1699827530
345,alice springs,-23.7,133.8833,26.75,54,48,5.14,AU,1699827530
346,timra,62.487,17.3257,-1.18,93,100,5.66,SE,1699827531
347,vikhorevka,56.1201,101.1636,-7.23,96,44,1.11,RU,1699827532
348,tianpeng,30.9866,103.9393,10.35,87,100,1.73,CN,1699827532
349,bikenibeu village,1.3673,173.1241,27.98,83,100,1.54,KI,1699827319
350,booue,-0.0921,11.9385,22.42,95,27,0.74,GA,1699827533
351,edinboro,41.8742,-80.1317,8.41,60,32,1.76,US,1699827533
352,tabou,4.423,-7.3528,26.17,88,6,3.65,CI,1699827534
353,san luis de la loma,17.2706,-100.8939,29.96,70,52,2.16,MX,1699827534
354,togur,58.3631,82.8265,0.64,99,100,2.68,RU,1699827534
355,gandajika,-6.75,23.95,18.34,98,99,1.16,CD,1699827535
356,olinda,-8.0089,-34.8553,26.85,65,40,2.57,BR,1699827284
357,quincy,42.2529,-71.0023,3.39,64,20,5.14,US,1699827532
358,puerto baquerizo moreno,-0.9,-89.6,25.55,78,75,6.17,EC,1699827536
359,boden,65.8252,21.6886,-8.0,94,99,2.86,SE,1699827536
360,las lomitas,-24.7096,-60.593,42.7,20,63,3.51,AR,1699827536
361,bubaque,11.2833,-15.8333,28.34,69,14,5.11,GW,1699827537
362,mar del plata,-38.0023,-57.5575,14.49,60,0,3.13,AR,1699827482
363,trashi yangtse,27.6116,91.498,9.06,70,2,2.5,BT,1699827537
364,bardai,11.65,7.2333,23.2,24,2,3.01,NG,1699827262
365,blackhawk,37.8208,-121.9077,23.41,40,74,2.68,US,1699827538
366,lautoka,-17.6167,177.4667,25.92,83,75,2.57,FJ,1699827538
367,dalandzadgad,43.5708,104.425,-3.78,20,99,0.4,MN,1699827539
368,walvis bay,-22.9575,14.5053,15.22,84,8,2.33,NA,1699827539
369,kapa'a,22.0752,-159.319,28.99,78,75,8.23,US,1699827539
370,duyun,26.2667,107.5167,3.37,91,100,2.6,CN,1699827540
371,zaigrayevo,51.8336,108.2703,-14.15,94,63,1.16,RU,1699827540
372,broken hill,-31.95,141.4333,18.08,33,43,5.02,AU,1699827371
373,san kamphaeng,18.7449,99.1195,24.01,99,20,0.0,TH,1699827540
374,waliso,8.5333,37.9833,14.96,72,34,4.8,ET,1699827541
375,san patricio,28.017,-97.5169,16.97,95,100,5.41,US,1699827541
376,vadso,70.0744,29.7487,-3.91,86,20,6.17,NO,1699827541
377,muroto-misakicho,33.2833,134.15,12.27,61,2,10.03,JP,1699827542
378,broome,42.2506,-75.833,3.17,75,100,3.09,US,1699827542
379,williams lake,52.1415,-122.1445,6.7,50,100,9.77,CA,1699827543
380,saint-joseph,-21.3667,55.6167,20.21,82,35,2.8,RE,1699827359
381,kiama,-34.6833,150.8667,17.47,75,98,4.3,AU,1699827250
382,marovoay,-16.1,46.6333,27.02,76,49,0.98,MG,1699827544
383,moranbah,-22.0016,148.0466,23.55,57,0,4.69,AU,1699827544
384,winnemucca,40.973,-117.7357,16.03,18,0,2.57,US,1699827545
385,bengkulu,-3.8004,102.2655,23.77,93,100,1.5,ID,1699827545
386,al hasakah,36.5024,40.7477,19.96,37,100,3.45,SY,1699827545
387,xilin hot,43.9667,116.0333,-12.8,86,5,3.31,CN,1699827546
388,richelieu,45.4434,-73.246,0.58,64,100,1.03,CA,1699827546
389,payette,44.0782,-116.9338,15.24,50,0,3.09,US,1699827547
390,marolambo,-20.05,48.1167,18.81,95,90,0.44,MG,1699827440
391,markaz-e hukumat-e darweshan,31.1323,64.1934,14.57,38,77,2.53,AF,1699827548
392,goz beida,13.95,20.55,29.14,22,61,2.64,TD,1699827548
393,yaguajay,22.3272,-79.2378,26.4,85,58,6.77,CU,1699827548
394,chardara,41.2547,67.9692,7.81,49,2,3.57,KZ,1699827549
395,katsuura,35.1333,140.3,9.01,84,55,9.12,JP,1699827264
396,novotroitsk,51.203,58.3266,3.27,87,56,2.13,RU,1699827550
397,seosan,36.7817,126.4522,3.29,61,15,5.55,KR,1699827551
398,g'uzor,38.6214,66.2522,7.02,43,99,1.6,UZ,1699827551
399,greymouth,-42.4667,171.2,15.68,75,91,4.55,NZ,1699827551
400,nadym,65.5333,72.5167,-11.45,90,32,5.52,RU,1699827552
401,port blair,11.6667,92.75,27.54,79,92,2.94,IN,1699827552
402,chibougamau,49.9168,-74.3659,-5.21,93,100,1.54,CA,1699827552
403,yanchep,-31.55,115.6833,18.3,84,95,5.61,AU,1699827554
404,qoryooley,1.7878,44.53,25.81,81,72,2.36,SO,1699827555
405,manggar,-2.8833,108.2667,27.44,76,99,1.66,ID,1699827555
406,tomatlan,19.9333,-105.25,31.01,61,61,3.74,MX,1699827555
407,paracale,14.2804,122.7881,26.23,89,98,5.54,PH,1699827556
408,bandarbeyla,9.4942,50.8122,26.85,83,41,6.78,SO,1699827557
409,auna,10.1881,4.7232,26.55,33,28,0.6,NG,1699827557
410,kasson,44.03,-92.7507,15.97,47,0,4.12,US,1699827557
411,castillos,-34.1667,-53.8333,16.63,81,91,3.27,UY,1699827558
412,undurkhaan,47.3194,110.6556,-13.56,83,3,3.36,MN,1699827558
413,ocean city,39.2776,-74.5746,7.77,69,11,1.79,US,1699827305
414,maragogi,-9.0122,-35.2225,24.66,71,3,3.2,BR,1699827329
415,new norfolk,-42.7826,147.0587,15.51,53,15,3.3,AU,1699827559
416,aykhal,66.0,111.5,-12.09,94,100,3.83,RU,1699827560
417,bambanglipuro,-7.95,110.2833,24.81,89,66,1.33,ID,1699827560
418,shipunovo,52.1582,82.2173,3.34,85,45,7.31,RU,1699827560
419,juhaynah,26.6732,31.4976,25.88,44,25,3.75,EG,1699827378
420,serowe,-22.3833,26.7167,25.52,21,93,1.25,BW,1699827561
421,horta,38.5333,-28.6333,17.79,87,99,2.68,PT,1699827469
422,ulladulla,-35.35,150.4667,18.76,66,100,3.39,AU,1699827562
423,richfield,44.8833,-93.283,15.26,44,20,5.14,US,1699827319
424,wellston,39.1234,-82.5329,13.73,58,0,1.69,US,1699827562
425,lazaro cardenas,17.9583,-102.2,29.72,69,15,4.46,MX,1699827563
426,novodvinsk,64.4165,40.8122,-3.45,93,26,3.78,RU,1699827271
427,ko samui,9.5357,99.9357,24.95,100,75,1.03,TH,1699827562
428,banda aceh,5.5577,95.3222,26.46,80,100,2.69,ID,1699827527
429,zouerate,22.7187,-12.4521,24.03,11,0,2.98,MR,1699827565
430,kitimat,54.0524,-128.6534,4.39,72,100,1.79,CA,1699827565
431,kununurra,-15.7667,128.7333,26.99,94,100,2.06,AU,1699827566
432,east tamworth,-31.0894,150.9436,25.77,44,1,3.09,AU,1699827566
433,thinadhoo,0.5333,72.9333,27.55,72,96,0.62,MV,1699827567
434,touros,-5.1989,-35.4608,25.65,76,0,6.07,BR,1699827567
435,fernley,39.608,-119.2518,20.71,12,100,1.79,US,1699827498
436,beyneu,45.3167,55.2,6.35,59,10,7.24,KZ,1699827568
437,sipalay,9.75,122.5,23.95,91,43,2.26,PH,1699827569
438,yusufeli,40.8204,41.5443,14.3,66,42,2.08,TR,1699827569
439,scottburgh,-30.2867,30.7532,17.76,85,100,3.58,ZA,1699827569
440,ghadamis,30.1337,9.5007,18.41,37,0,2.84,LY,1699827570
441,buta,2.7858,24.73,21.08,99,55,0.86,CD,1699827570
442,trincomalee,8.5711,81.2335,26.56,84,100,5.09,LK,1699827570
443,argo,37.6333,22.7333,16.66,71,55,1.31,GR,1699827587
444,vinita,36.6387,-95.1541,20.03,41,18,2.59,US,1699827587
445,samarinda,-0.5,117.15,23.0,99,67,0.57,ID,1699827588
446,port macquarie,-31.4333,152.9167,22.16,73,90,7.35,AU,1699827487
447,paphos,34.7667,32.4167,18.88,82,74,4.12,CY,1699827588
448,happy valley-goose bay,53.3168,-60.3315,-2.83,68,20,5.14,CA,1699827589
449,nuku'alofa,-21.1333,-175.2,21.19,100,100,6.17,TO,1699827589
450,olyokminsk,60.3736,120.4264,-13.36,98,99,1.45,RU,1699827589
451,searcy,35.2506,-91.7363,18.0,36,0,2.06,US,1699827491
452,lan sak,15.4529,99.5761,24.04,90,51,1.11,TH,1699827590
453,kerikeri,-35.2268,173.9474,18.25,54,0,1.93,NZ,1699827590
454,burang,30.25,81.1667,-3.67,65,1,0.61,CN,1699827590
455,bairnsdale,-37.8333,147.6167,15.59,65,93,1.34,AU,1699827591
456,calcot,51.4406,-1.0509,10.43,83,100,3.09,GB,1699827591
457,kanniyakumari,8.0833,77.5667,26.59,75,96,7.45,IN,1699827489
458,esquel,-42.9,-71.3167,6.86,55,40,5.33,AR,1699827377
459,galle,6.0367,80.217,24.69,88,100,2.29,LK,1699827592
460,bulungu,-4.55,18.6,20.51,99,98,0.34,CD,1699827592
461,kandalaksha,67.162,32.4123,-12.27,97,91,1.34,RU,1699827593
462,sandnessjoen,66.0217,12.6316,0.23,64,0,2.06,NO,1699827299
463,ulan bator,47.9077,106.8832,-21.93,77,9,1.0,MN,1699827593
464,vila franca do campo,37.7167,-25.4333,20.23,94,100,7.03,PT,1699827593
465,florida ridge,27.5803,-80.3867,26.11,84,75,5.66,US,1699827594
466,verkhniy baskunchak,48.2256,46.7217,10.04,76,100,7.47,RU,1699827594
467,wuhai,39.6647,106.8122,-1.47,23,98,2.44,CN,1699827594
468,bolivar,37.6145,-93.4105,19.41,33,0,2.35,US,1699827595
469,tan-tan,28.438,-11.1032,23.27,41,27,3.24,MA,1699827595
470,praia da vitoria,38.7333,-27.0667,18.75,100,75,5.27,PT,1699827528
471,bamboo flat,11.7,92.7167,27.59,79,93,2.95,IN,1699827596
472,al mijlad,11.0333,27.7333,30.3,44,35,2.27,SD,1699827596
473,lozova,48.8894,36.3176,8.06,80,100,8.38,UA,1699827596
474,axim,4.8699,-2.2405,26.0,89,20,2.86,GH,1699827597
475,malango,-2.9627,119.9001,18.86,96,92,1.14,ID,1699827597
476,arvika,59.6553,12.5852,0.34,87,20,2.15,SE,1699827597
477,lauro de freitas,-12.8944,-38.3272,26.01,73,0,5.66,BR,1699827597
478,pacific grove,36.6177,-121.9166,22.58,69,0,6.69,US,1699827598
479,oranjemund,-28.55,16.4333,14.89,83,1,8.78,NA,1699827598
480,vieste,41.8825,16.175,15.6,76,47,3.05,IT,1699827598
481,harper,4.375,-7.7169,26.03,88,33,3.52,LR,1699827599
482,tripoli,32.8752,13.1875,21.08,55,1,0.94,LY,1699827599
483,ungsang-nodongjagu,42.3578,130.4622,-1.89,40,59,8.24,KP,1699827599
484,kirensk,57.7853,108.1119,-10.58,91,96,1.34,RU,1699827600
485,praya,14.9215,-23.5087,25.3,78,33,4.63,CV,1699827345
486,al muwayh,22.4333,41.7583,22.36,39,98,5.9,SA,1699827600
487,polyarnyy,69.1989,33.4478,-8.6,96,91,4.26,RU,1699827603
488,kill devil hills,36.0307,-75.676,13.88,68,100,8.75,US,1699827605
489,bir el ater,34.7449,8.0602,13.89,58,0,2.65,DZ,1699827376
490,jean-rabel,19.8533,-73.1917,28.99,70,5,5.89,HT,1699827606
491,big rapids,43.6981,-85.4837,10.04,49,100,3.6,US,1699827607
492,whitehorse,60.7161,-135.0538,-2.57,86,75,4.12,CA,1699827608
493,akureyri,65.6835,-18.0878,-6.04,93,0,1.54,IS,1699827608
494,buka,40.8108,69.1986,7.44,53,4,3.03,UZ,1699827608
495,uyuni,-20.4597,-66.825,17.6,19,17,3.67,BO,1699827609
496,gamay,12.3854,125.2979,26.32,89,100,2.21,PH,1699827609
497,nanga eboko,4.6833,12.3667,21.09,98,100,0.33,CM,1699827609
498,letlhakeng,-24.0944,25.0298,26.72,34,51,1.51,BW,1699827610
499,lata,40.1629,-8.3327,17.67,97,79,1.86,PT,1699827610
500,mugia,43.1041,-9.2179,19.53,96,87,11.92,ES,1699827611
501,leer,53.2316,7.461,5.53,95,40,3.13,DE,1699827611
502,puerto armuelles,8.2833,-82.8667,28.99,84,100,3.13,PA,1699827612
503,freetown,8.484,-13.2299,27.84,83,40,3.09,SL,1699827612
504,manali,13.1667,80.2667,26.71,85,100,4.91,IN,1699827384
505,yerofey pavlovich,53.9667,121.9667,-10.08,61,32,1.17,RU,1699827613
506,hampton bays,40.869,-72.5176,6.03,67,44,3.13,US,1699827613
507,bahia blanca,-38.7196,-62.2724,19.9,12,1,1.34,AR,1699827610
508,altai,46.3722,96.2583,-10.92,66,6,0.73,MN,1699827614
509,waingapu,-9.6567,120.2641,26.8,81,100,1.38,ID,1699827614
510,bukama,-9.2,25.85,21.5,98,99,1.38,CD,1699827615
511,san antonio de pale,-1.4014,5.6325,26.31,84,92,5.66,GQ,1699827615
512,saint-philippe,-21.3585,55.7679,20.77,83,59,2.98,RE,1699827616
513,puerto cabezas,14.0351,-83.3888,25.98,94,75,6.17,NI,1699827563
514,hammerfest,70.6634,23.6821,-5.75,58,0,1.54,NO,1699827616
515,askoy,60.4092,5.226,3.75,80,40,0.51,NO,1699827617
516,benguela,-12.5763,13.4055,25.88,81,99,0.42,AO,1699827432
517,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-6.91,80,100,5.47,RU,1699827618
518,old town,50.087,14.4202,4.05,88,75,3.6,CZ,1699827618
519,hami,42.8,93.45,2.55,31,100,0.43,CN,1699827619
520,iquique,-20.2208,-70.1431,19.02,79,44,2.51,CL,1699827619
521,iskateley,67.6803,53.1512,-8.32,94,28,2.68,RU,1699827548
522,zumaia,43.2947,-2.2534,18.61,69,64,4.32,ES,1699827621
523,sinabang,2.4803,96.3801,25.87,85,100,1.83,ID,1699827622
524,kunashak,55.7032,61.5498,1.39,84,51,2.55,RU,1699827622
525,selebi-phikwe,-21.979,27.8498,25.8,21,70,4.03,BW,1699827623
526,camana,-16.6228,-72.7111,19.77,86,96,4.19,PE,1699827624
527,khorixas,-20.3667,14.9667,24.08,20,7,1.84,NA,1699827625
528,birni n konni,13.7956,5.2553,28.27,15,20,4.27,NE,1699827625
529,matthew town,20.95,-73.6667,28.43,76,2,7.92,BS,1699827625
530,ilovlya,49.3033,43.9796,11.82,86,100,7.09,RU,1699827626
531,isla del bosque,22.7333,-105.85,25.8,78,100,2.55,MX,1699827626
532,as sulayyil,20.4607,45.5779,22.14,42,27,3.91,SA,1699827627
533,kaspiyskiy,45.3929,47.3707,11.79,89,45,2.45,RU,1699827627
534,auki,-8.7676,160.7034,26.89,80,99,0.27,SB,1699827628
535,miranda,3.2499,-76.2281,26.07,92,100,0.59,CO,1699827629
536,nikolayevsk-on-amure,53.1406,140.73,-7.87,91,88,4.49,RU,1699827629
537,callao,-12.0667,-77.15,21.16,73,40,7.2,PE,1699827630
538,aktau,43.65,51.2,10.32,42,19,9.95,KZ,1699827631
539,voitsberg,47.0333,15.15,4.17,61,99,1.19,AT,1699827631
540,satkania,22.0796,92.0572,18.33,90,12,1.71,BD,1699827632
541,pontianak,-0.0333,109.3333,23.99,94,100,0.51,ID,1699827633
542,doraha,30.8167,76.0167,16.05,56,1,1.7,IN,1699827633
543,remire-montjoly,4.9167,-52.2667,27.26,83,72,5.05,GF,1699827634
544,puerto lempira,15.2667,-83.7667,28.08,83,40,4.12,HN,1699827509
545,figuig (centre),32.1089,-1.2286,18.53,27,97,0.53,MA,1699827635
546,udachny,66.4167,112.4,-13.64,84,100,2.89,RU,1699827636
547,"laikit, laikit ii (dimembe)",1.4792,124.9735,22.47,94,20,1.03,ID,1699827636
548,alaghsas,17.0187,8.0168,24.81,14,0,5.73,NE,1699827637
549,tefe,-3.3542,-64.7114,31.06,66,20,1.03,BR,1699827638
550,porbandar,21.6422,69.6093,25.53,29,91,4.45,IN,1699827638
551,kavaratti,10.5669,72.642,27.64,76,80,2.6,IN,1699827639
552,coari,-4.085,-63.1414,29.51,63,92,0.66,BR,1699827640
553,dogonbadan,30.3586,50.7981,15.05,51,0,0.0,IR,1699827432
554,portland,45.5234,-122.6762,15.9,76,75,6.17,US,1699827359
555,bam,29.106,58.357,18.5,33,83,1.68,IR,1699827641
556,nova vicosa,-17.8919,-39.3719,25.39,78,18,7.4,BR,1699827642
557,taupo,-38.6833,176.0833,15.02,53,7,3.23,NZ,1699827642
558,warren,39.4334,-84.1666,13.37,49,0,3.09,US,1699827527
559,crucecita,-28.95,-58.9833,24.88,85,51,7.39,AR,1699827643
560,dazhou,31.2159,107.5009,8.35,88,100,2.39,CN,1699827643
561,havre,49.5833,0.3333,12.87,88,100,5.66,FR,1699827644
562,myshkin,57.7897,38.4545,3.38,94,100,5.79,RU,1699827644
563,rasinari,45.7,24.0667,-5.0,93,0,0.51,RO,1699827645
564,san pedro de macoris,18.4616,-69.2972,29.34,87,15,5.39,DO,1699827645
565,sligo,54.2697,-8.4694,9.82,93,93,5.45,IE,1699827482
566,forster,-32.1667,152.5167,21.83,73,100,5.16,AU,1699827646
567,gremyachinsk,58.5603,57.851,-1.32,86,99,1.56,RU,1699827647
568,yamada,39.4667,141.95,4.46,78,71,2.4,JP,1699827647
569,muynoq,43.7683,59.0214,5.56,72,21,4.27,UZ,1699827648
570,dampit,-8.2116,112.7493,21.13,97,37,1.2,ID,1699827648
571,virginia beach,36.8529,-75.978,13.02,70,75,7.2,US,1699827467
572,armacao de buzios,-22.7469,-41.8817,27.03,82,99,2.42,BR,1699827649
573,saint john,45.2727,-66.0677,1.0,74,0,4.63,CA,1699827583
574,nadi,-17.8,177.4167,26.0,83,75,2.57,FJ,1699827650
575,barth,54.3635,12.7249,7.25,89,89,4.27,DE,1699827650
576,agadez,19.75,10.25,22.85,17,0,4.35,NE,1699827650
577,rikaze,29.25,88.8833,-2.3,23,0,1.75,CN,1699827651
578,ciudad sabinas hidalgo,26.5,-100.1667,14.74,97,100,1.27,MX,1699827651
